Linhas representam a realidade, enquanto colunas mostram as respostas da rede.
		0	1	2	3	4	5	6	7	8	9
	0	2.6076809620810595	0.0	0.0	0.31622776601683794	0.0	0.5477225575051662	0.6324555320336759	0.0	0.0	0.0
	1	0.0	5.558776843874918	0.4472135954999579	0.31622776601683794	0.6324555320336759	0.0	0.4472135954999579	0.6324555320336759	1.7888543819998317	0.7745966692414834
	2	0.5477225575051662	0.7745966692414834	4.58257569495584	1.0	0.7071067811865476	0.31622776601683794	0.0	0.31622776601683794	1.3038404810405297	0.5477225575051662
	3	0.0	0.31622776601683794	0.5477225575051662	5.422176684690384	0.31622776601683794	2.6267851073127395	0.0	1.0954451150103324	1.0488088481701516	2.387467277262665
	4	0.7071067811865476	0.4472135954999579	0.0	0.0	4.626013402488152	0.0	0.7745966692414834	1.6431676725154984	1.816590212458495	2.1213203435596424
	5	0.4472135954999579	0.31622776601683794	0.0	0.4472135954999579	0.7745966692414834	3.40587727318528	0.7745966692414834	0.7745966692414834	0.5477225575051662	2.32379000772445
	6	0.4472135954999579	1.5491933384829668	0.7745966692414834	0.0	1.0954451150103324	0.31622776601683794	3.5777087639996634	0.0	0.8366600265340756	0.0
	7	0.0	0.31622776601683794	0.0	0.7071067811865476	0.8944271909999159	0.4472135954999579	0.0	4.370354676682432	0.31622776601683794	1.5491933384829668
	8	0.6324555320336759	3.5355339059327378	0.5477225575051662	0.8366600265340756	0.7745966692414834	1.224744871391589	0.4472135954999579	1.3784048752090223	6.587867636800241	1.70293863659264
	9	0.0	1.4142135623730951	0.4472135954999579	2.1447610589527217	1.9235384061671346	0.8944271909999159	0.0	2.4289915602982237	1.5491933384829668	6.308724118235002
