epocaAtual;taxaErros;erroQuadrado;taxaAprendizadoAtual;idRede
1;0.7603795966785291;14038.29556011081;0.001;
2;0.688908659549229;13359.376534335854;0.001;
3;0.6070581257413997;13348.399174606313;0.001;
4;0.5554567022538552;13785.522887394547;0.001;
5;0.5008896797153025;14190.470166608216;0.001;
6;0.4724199288256228;14522.792055365837;0.001;
7;0.44810201660735466;14732.269146987404;0.001;
8;0.43268090154211153;14945.779692661881;0.001;
9;0.40480427046263345;15310.197086467357;0.001;
10;0.3834519572953737;15488.218502266685;0.001;
11;0.3766310794780546;15618.68335405941;0.001;
12;0.36743772241992884;15834.917150424;0.001;
13;0.3348161328588375;16060.119263242685;0.001;
14;0.3208778173190985;16299.99840142039;0.001;
15;0.3027876631079478;16493.228948970896;0.001;
16;0.26037959667852906;16746.801965822684;0.001;
17;0.2556346381969158;16938.470967711968;0.001;
18;0.2491103202846975;17005.74876844466;0.001;
19;0.2479240806642942;17151.803769542334;0.001;
20;0.24199288256227758;17341.476076630694;0.001;
21;0.2354685646500593;17531.301503724477;0.001;
22;0.23279952550415184;17664.60899972993;0.001;
23;0.23013048635824437;17811.56718361797;0.001;
24;0.22716488730723605;17942.528758270717;0.001;
25;0.22479240806642942;18048.499770934715;0.001;
26;0.22034400948991698;18133.637347122793;0.001;
27;0.22093712930011863;18208.183330303218;0.001;
28;0.21648873072360617;18279.841546606865;0.001;
29;0.1924673784104389;18405.462931852155;0.001;
30;0.17526690391459074;18534.30856815371;0.001;
31;0.1687425860023725;18604.37654929228;0.001;
32;0.1619217081850534;18682.116758097443;0.001;
33;0.1610320284697509;18745.890198972756;0.001;
34;0.1562870699881376;18741.177227241667;0.001;
35;0.14768683274021352;18836.13058847403;0.001;
36;0.1456109134045077;18968.533858980256;0.001;
37;0.13730723606168446;18996.038434350467;0.001;
38;0.12930011862396204;19132.620241610937;0.001;
39;0.12277580071174377;19267.40894831875;0.001;
40;0.11981020166073547;19346.00246362038;0.001;
41;0.1132858837485172;19423.394582900575;0.001;
42;0.10794780545670225;19492.52651996572;0.001;
43;0.10468564650059312;19555.42764676243;0.001;
44;0.10320284697508897;19630.168883154136;0.001;
45;0.09905100830367734;19690.826033897978;0.001;
46;0.09786476868327403;19745.217854819795;0.001;
47;0.09786476868327403;19709.60057287994;0.001;
48;0.09400948991696323;19786.282737186142;0.001;
49;0.09341637010676157;19846.94902387775;0.001;
50;0.09163701067615658;19902.66622272067;0.001;
51;0.08896797153024912;19984.849774532875;0.001;
52;0.09134045077105575;19973.65448376588;0.001;
53;0.08570581257413998;20035.480597752008;0.001;
54;0.08422301304863583;20123.294420852944;0.001;
55;0.08125741399762752;20158.72403672473;0.001;
56;0.07888493475682087;20168.782883330085;0.001;
57;0.07769869513641756;20237.46095653608;0.001;
58;0.07651245551601424;20300.200636102385;0.001;
59;0.07680901542111507;20354.435232980835;0.001;
60;0.07621589561091341;20391.46362684679;0.001;
61;0.07651245551601424;20408.66644951036;0.001;
62;0.07651245551601424;20444.897508203514;0.001;
63;0.0753262158956109;20516.720394845135;0.001;
64;0.07502965599051008;20554.0062743042;0.001;
65;0.07176749703440095;20613.79320519521;0.001;
66;0.0711743772241993;20663.285693165304;0.001;
67;0.06880189798339265;20694.49693624225;0.001;
68;0.06672597864768683;20717.71687927663;0.001;
69;0.06524317912218268;20745.362913579047;0.001;
70;0.06702253855278767;20784.995047962995;0.001;
71;0.06405693950177936;20812.510881175975;0.001;
72;0.0634638196915777;20825.736420357767;0.001;
73;0.06168446026097272;20862.420881696697;0.001;
74;0.06109134045077105;20907.37536195499;0.001;
75;0.05901542111506524;20943.381114728352;0.001;
76;0.05931198102016608;20971.169665493624;0.001;
77;0.05901542111506524;20994.108983151364;0.001;
78;0.05753262158956109;21014.890487399254;0.001;
79;0.0566429418742586;21038.15028475983;0.001;
80;0.05575326215895611;21061.66706111856;0.001;
81;0.05575326215895611;21085.555493161602;0.001;
82;0.05516014234875445;21108.70958838296;0.001;
83;0.05516014234875445;21099.16957082547;0.001;
84;0.05338078291814947;21112.439566261895;0.001;
85;0.05219454329774614;21127.838156419275;0.001;
86;0.05219454329774614;21076.57853869502;0.001;
87;0.051008303677342826;21095.69544138534;0.001;
88;0.050711743772241996;21153.301752593834;0.001;
89;0.05011862396204033;21178.34014344876;0.001;
90;0.050711743772241996;21205.9735210993;0.001;
91;0.05011862396204033;21231.215446271308;0.001;
92;0.0498220640569395;21253.529195523413;0.001;
93;0.0498220640569395;21271.689003957537;0.001;
94;0.04893238434163701;21287.893759052175;0.001;
95;0.04952550415183867;21305.417705061536;0.001;
96;0.04893238434163701;21320.42468044264;0.001;
97;0.04893238434163701;21335.329618789052;0.001;
98;0.04804270462633452;21349.805635496064;0.001;
