Linhas representam a realidade, enquanto colunas mostram as respostas da rede.
		0	1	2	3	4	5	6	7	8	9
	0	4.266145801540309	0.0	0.31622776601683794	0.0	0.8944271909999159	0.4472135954999579	1.140175425099138	0.0	1.3038404810405297	1.140175425099138
	1	0.0	6.957010852370434	2.16794833886788	1.949358868961793	0.9486832980505138	0.7071067811865476	1.1832159566199232	1.0488088481701516	4.03732584763727	1.3784048752090223
	2	0.8366600265340756	1.0954451150103324	4.626013402488152	1.51657508881031	0.31622776601683794	1.224744871391589	0.31622776601683794	0.0	1.0488088481701516	0.0
	3	0.31622776601683794	0.4472135954999579	1.224744871391589	4.404543109109048	0.0	2.258317958127243	0.0	0.5477225575051662	2.6832815729997477	2.5298221281347035
	4	0.31622776601683794	2.32379000772445	0.7745966692414834	0.0	6.752777206453653	0.6324555320336759	1.3416407864998738	1.449137674618944	1.8708286933869707	2.073644135332772
	5	0.31622776601683794	0.31622776601683794	0.8944271909999159	1.2247448713915892	1.3416407864998738	6.473020933072903	1.3038404810405297	0.6324555320336759	0.8366600265340756	2.569046515733026
	6	0.0	1.0488088481701516	0.5477225575051662	0.31622776601683794	1.0954451150103324	1.2649110640673518	5.019960159204453	0.0	1.0488088481701516	0.0
	7	0.0	1.0	0.8944271909999159	0.7745966692414834	1.0488088481701516	0.31622776601683794	0.0	6.236986451805071	0.7745966692414834	1.9235384061671343
	8	0.6324555320336759	4.219004621945797	1.7320508075688774	2.2135943621178655	1.1832159566199232	1.61245154965971	1.0488088481701516	0.31622776601683794	6.526867548832288	1.9235384061671343
	9	0.6324555320336759	1.1832159566199232	1.4142135623730951	3.3166247903554003	2.23606797749979	3.361547262794322	0.0	1.378404875209022	2.213594362117866	5.735852159879995
