Linhas representam a realidade, enquanto colunas mostram as respostas da rede.
		0	1	2	3	4	5	6	7	8	9
	0	33.53654722835969	0.31622776601683794	0.31622776601683794	0.0	5.665686189686118	0.0	13.311649033834989	0.4472135954999579	32.93933818400121	0.4472135954999579
	1	4.5055521304275254	45.23715287239019	1.7888543819998317	0.31622776601683794	2.073644135332772	1.378404875209022	2.073644135332772	8.043631020876083	42.02737203299773	2.8460498941515415
	2	30.541774670113718	31.448370387032774	49.21991466875984	2.7568097504180447	0.6324555320336759	30.431891166997822	1.0954451150103324	0.9486832980505138	47.94997393117122	8.683317338436964
	3	3.911521443121589	2.23606797749979	2.569046515733026	49.72926703662543	0.0	31.383116480043853	0.0	1.6431676725154984	43.551119388598956	34.15259872981849
	4	0.0	3.646916505762094	0.0	0.0	32.58680714645115	0.31622776601683794	30.25227264190246	5.039841267341662	4.207136793592527	0.7745966692414834
	5	32.321819255728784	2.7748873851023217	0.9486832980505138	3.5213633723318014	1.5811388300841898	51.204491990449434	3.2863353450309964	1.0488088481701516	38.27662472057848	28.630403420140627
	6	0.4472135954999579	1.224744871391589	0.31622776601683794	0.0	5.128352561983235	1.5811388300841898	6.2048368229954285	0.9486832980505138	1.61245154965971	0.0
	7	0.31622776601683794	32.68179921607744	0.31622776601683794	1.3784048752090223	1.449137674618944	0.4472135954999579	0.0	36.48424317428004	16.043690348545123	7.54983443527075
	8	25.777897509300477	32.95754845251691	3.1622776601683795	0.31622776601683794	0.8944271909999159	2.4899799195977463	1.0954451150103324	0.8944271909999159	46.11615768903563	12.965338406690357
	9	25.980762113533157	8.08084154033477	0.31622776601683794	3.7148351242013415	3.9370039370059056	35.21363372331802	0.31622776601683794	4.324349662087931	29.73045576509045	45.78646088091981
