epocaAtual;taxaErros;erroQuadrado;taxaAprendizadoAtual;idRede
1;0.6586595492289442;12891.460659474891;0.1;
2;0.8167259786476868;12712.373681650171;0.0999;
3;0.8093119810201661;13928.35993989111;0.0998001;
4;0.8991696322657177;11703.786618499236;0.0997002999;
5;0.8104982206405694;13071.211283550168;0.0996005996001;
6;0.8099051008303677;12080.807166913115;0.0995009990004999;
7;0.8104982206405694;12014.10635404448;0.0994014980014994;
8;0.8051601423487544;12114.605698883954;0.0993020965034979;
9;0.8069395017793595;11908.340525068763;0.09920279440699441;
10;0.8113879003558719;11942.079610899367;0.09910359161258742;
11;0.8030842230130486;12197.945956825159;0.09900448802097483;
12;0.8081257413997628;12012.834895394304;0.09890548353295386;
13;0.806049822064057;12094.795960136002;0.0988065780494209;
14;0.8078291814946619;12337.131289759716;0.09870777147137148;
15;0.8045670225385528;12116.269533953957;0.0986090636999001;
16;0.8042704626334519;12180.188265633347;0.0985104546362002;
17;0.8066429418742586;12154.214090569365;0.098411944181564;
18;0.8054567022538552;12176.096863645962;0.09831353223738244;
19;0.8039739027283511;12214.808862108972;0.09821521870514506;
20;0.8045670225385528;12163.3105531715;0.09811700348643991;
21;0.8042704626334519;12206.996103828837;0.09801888648295347;
22;0.8021945432977462;12188.289022083862;0.09792086759647052;
23;0.8066429418742586;12227.183381766283;0.09782294672887405;
24;0.8051601423487544;12205.758941712656;0.09772512378214518;
25;0.8042704626334519;12173.148431410733;0.09762739865836303;
26;0.8036773428232503;12181.805844407932;0.09752977125970468;
27;0.806049822064057;12168.893026664182;0.09743224148844497;
28;0.806049822064057;12093.482275715833;0.09733480924695652;
29;0.8030842230130486;12186.822096190803;0.09723747443770957;
30;0.8045670225385528;12185.538519422;0.09714023696327186;
31;0.8036773428232503;12221.661069269894;0.09704309672630858;
32;0.7935943060498221;12101.537646325876;0.09694605362958227;
33;0.6476868327402135;14221.925813758453;0.09684910757595268;
34;0.6892052194543298;13132.02551580167;0.09675225846837672;
35;0.6527283511269276;13752.344990265985;0.09665550620990834;
36;0.6518386714116251;13822.476369522385;0.09655885070369843;
37;0.6589561091340451;14421.717847953467;0.09646229185299474;
38;0.6723013048635824;13551.804625474448;0.09636582956114174;
39;0.6316725978647687;15274.810182635012;0.0962694637315806;
40;0.5667259786476868;16312.310533216698;0.09617319426784902;
41;0.6358244365361803;14628.256338172258;0.09607702107358118;
42;0.6553973902728352;13530.236485795172;0.0959809440525076;
43;0.6399762752075919;14016.327346173879;0.09588496310845508;
44;0.7511862396204033;12988.621580786294;0.09578907814534662;
45;0.6580664294187426;14349.592039586194;0.09569328906720127;
46;0.6319691577698695;14924.165657797892;0.09559759577813408;
47;0.6405693950177936;14595.184517055104;0.09550199818235594;
48;0.6577698695136418;14530.857923255167;0.09540649618417359;
49;0.6376037959667853;13985.88702079573;0.09531108968798942;
