epocaAtual;taxaErros;erroQuadrado;taxaAprendizadoAtual;idRede
1;0.8665480427046264;1476.480259682392;0.001;
2;0.8229537366548043;1175.6728017024648;0.001;
3;0.7980427046263345;1103.744595752497;0.001;
4;0.7597864768683275;1077.3194207619067;0.001;
5;0.7268683274021353;1064.6821180587397;0.001;
6;0.699288256227758;1057.7076541210333;0.001;
7;0.6717081850533808;1053.7684903395152;0.001;
8;0.6387900355871886;1051.6462958141237;0.001;
9;0.6227758007117438;1051.0987231066954;0.001;
10;0.6094306049822064;1051.843551971883;0.001;
11;0.5987544483985765;1053.3938514716456;0.001;
12;0.5809608540925267;1056.2248679869674;0.001;
13;0.5720640569395018;1060.6037112095016;0.001;
14;0.5667259786476868;1064.7695137025335;0.001;
15;0.5587188612099644;1069.2482570582551;0.001;
16;0.5569395017793595;1073.9628361504485;0.001;
17;0.5427046263345195;1078.3501036044893;0.001;
18;0.5355871886120996;1082.07470950072;0.001;
19;0.5258007117437722;1085.9090784020138;0.001;
20;0.49377224199288255;1089.251351107299;0.001;
21;0.4902135231316726;1092.5826388481403;0.001;
22;0.48576512455516013;1096.202538071243;0.001;
23;0.4822064056939502;1099.7374617784183;0.001;
24;0.48398576512455516;1102.9932078875815;0.001;
25;0.48398576512455516;1106.001795245101;0.001;
26;0.4830960854092527;1108.8177348508325;0.001;
27;0.4804270462633452;1111.570105088156;0.001;
28;0.47419928825622776;1114.742174377634;0.001;
29;0.4724199288256228;1118.915737264351;0.001;
30;0.4706405693950178;1122.9956068636598;0.001;
31;0.4697508896797153;1126.4146634734752;0.001;
32;0.46619217081850534;1129.2000354970653;0.001;
33;0.4581850533807829;1131.8827887609243;0.001;
34;0.45640569395017794;1134.5834043624077;0.001;
35;0.45195729537366547;1137.4517902098964;0.001;
36;0.451067615658363;1140.5688981464325;0.001;
37;0.447508896797153;1144.176442141339;0.001;
38;0.44483985765124556;1148.423889260951;0.001;
39;0.4430604982206406;1152.1350926371601;0.001;
40;0.43683274021352314;1155.1432986050322;0.001;
41;0.43505338078291816;1157.6640515273573;0.001;
42;0.43238434163701067;1159.9224081583047;0.001;
43;0.43238434163701067;1162.1138826752708;0.001;
44;0.4288256227758007;1164.2520518484062;0.001;
45;0.4279359430604982;1166.4295970312487;0.001;
46;0.4279359430604982;1168.7856209568836;0.001;
47;0.4225978647686833;1170.8944487103474;0.001;
48;0.4199288256227758;1172.4958652792689;0.001;
49;0.4181494661921708;1173.720541147587;0.001;
50;0.41370106761565834;1174.8299017568963;0.001;
51;0.4101423487544484;1176.4876094207543;0.001;
52;0.4110320284697509;1178.7272625556611;0.001;
53;0.4092526690391459;1181.1002077902642;0.001;
54;0.4092526690391459;1183.406042498669;0.001;
55;0.4083629893238434;1185.6231000445089;0.001;
56;0.4083629893238434;1187.7747954271315;0.001;
57;0.40747330960854095;1189.8796935739997;0.001;
58;0.40391459074733094;1191.942185086235;0.001;
59;0.4030249110320285;1193.9726259601025;0.001;
60;0.4012455516014235;1195.9966284568775;0.001;
61;0.400355871886121;1198.016412464452;0.001;
62;0.400355871886121;1199.9627355520272;0.001;
63;0.39768683274021355;1201.7452269580435;0.001;
64;0.39501779359430605;1203.4288690476533;0.001;
65;0.39412811387900354;1205.0814275342937;0.001;
66;0.3905693950177936;1206.686783717661;0.001;
67;0.3896797153024911;1208.212604301426;0.001;
68;0.3896797153024911;1209.6628955639699;0.001;
69;0.39234875444839856;1211.0319726037997;0.001;
70;0.3896797153024911;1212.2915545724354;0.001;
71;0.38434163701067614;1213.4306020796494;0.001;
