epocaAtual;taxaErros;erroQuadrado;taxaAprendizadoAtual;idRede
1;0.8733689205219455;4425.262786808038;0.001;
2;0.8244365361803084;3521.7705672803277;0.001;
3;0.7921115065243179;3308.2291289624177;0.001;
4;0.7494068801897983;3230.4221353563903;0.001;
5;0.7141162514827996;3191.6689089946026;0.001;
6;0.6811981020166074;3170.2340405191035;0.001;
7;0.6565836298932385;3158.4928578021154;0.001;
8;0.6298932384341637;3152.602191917915;0.001;
9;0.6112099644128114;3151.47857589264;0.001;
10;0.6002372479240806;3153.993969289159;0.001;
11;0.58926453143535;3158.0272559645077;0.001;
12;0.5720640569395018;3164.8576788321643;0.001;
13;0.5596085409252669;3176.597487143811;0.001;
14;0.5510083036773428;3187.38701068684;0.001;
15;0.5456702253855279;3199.0711995968386;0.001;
16;0.5400355871886121;3211.5986248257627;0.001;
17;0.5269869513641756;3224.32051589455;0.001;
18;0.519276393831554;3235.9725606796933;0.001;
19;0.5083036773428232;3248.6000266643528;0.001;
20;0.46856465005931197;3260.4955212718733;0.001;
21;0.46619217081850534;3271.8212367086744;0.001;
22;0.46322657176749704;3283.4037823541107;0.001;
23;0.46055753262158955;3294.56996451516;0.001;
24;0.46026097271648875;3304.777321740937;0.001;
25;0.4596678529062871;3314.1206163746137;0.001;
26;0.4596678529062871;3322.8156718325813;0.001;
27;0.4581850533807829;3331.3804725092496;0.001;
28;0.45373665480427045;3341.642354150902;0.001;
29;0.4531435349940688;3355.791405590217;0.001;
30;0.452846975088968;3368.328890440133;0.001;
31;0.4513641755634638;3378.0113235846384;0.001;
32;0.4501779359430605;3385.9515919703654;0.001;
33;0.4445432977461447;3393.9429482092723;0.001;
34;0.4415776986951364;3402.2627485911053;0.001;
35;0.4347568208778173;3411.054092291872;0.001;
36;0.43238434163701067;3420.603357110792;0.001;
37;0.4306049822064057;3431.333809113287;0.001;
38;0.4276393831553974;3443.6747628388803;0.001;
39;0.42556346381969157;3455.252067971252;0.001;
40;0.42289442467378413;3464.6078176000838;0.001;
41;0.4220047449584816;3472.3230965185494;0.001;
42;0.419632265717675;3479.128404608561;0.001;
43;0.41844602609727166;3485.6856207885235;0.001;
44;0.41577698695136417;3492.1335883333195;0.001;
45;0.41340450771055753;3498.8299416348123;0.001;
46;0.4128113879003559;3506.21830534834;0.001;
47;0.41043890865954924;3513.204999048218;0.001;
48;0.40776986951364175;3518.9000772968043;0.001;
49;0.40599051008303677;3523.5613873192337;0.001;
50;0.4033214709371293;3527.7822312655107;0.001;
51;0.3982799525504152;3533.2990279443407;0.001;
52;0.398576512455516;3540.3248668341257;0.001;
53;0.3973902728351127;3547.654599214605;0.001;
54;0.3965005931198102;3554.72880477209;0.001;
55;0.3962040332147094;3561.511209001032;0.001;
56;0.3959074733096085;3568.099744469043;0.001;
57;0.39383155397390274;3574.579968793829;0.001;
58;0.39086595492289444;3580.993443438509;0.001;
59;0.3899762752075919;3587.3803429498007;0.001;
60;0.3879003558718861;3593.801917305163;0.001;
61;0.3876037959667853;3600.247486625334;0.001;
62;0.38730723606168443;3606.3948183904695;0.001;
63;0.384638196915777;3611.9556393817584;0.001;
64;0.3816725978647687;3617.21885295453;0.001;
65;0.38137603795966785;3622.447029477883;0.001;
66;0.379300118623962;3627.6024557487785;0.001;
67;0.37752075919335704;3632.562557334526;0.001;
68;0.3778173190984579;3637.326024204584;0.001;
69;0.3778173190984579;3641.875889622413;0.001;
70;0.3769276393831554;3646.124583043579;0.001;
71;0.37455516014234874;3650.0244023333134;0.001;
72;0.3733689205219454;3653.7637040917457;0.001;
73;0.37544483985765126;3657.754061870206;0.001;
74;0.37158956109134045;3662.1755395747723;0.001;
75;0.3683274021352313;3666.8622613670623;0.001;
76;0.36773428232502964;3671.656308998434;0.001;
77;0.3668446026097272;3676.581520772728;0.001;
78;0.3650652431791222;3681.7440298593197;0.001;
79;0.3638790035587189;3687.181856164379;0.001;
80;0.36269276393831557;3692.8580708334894;0.001;
81;0.36180308422301305;3698.752722428449;0.001;
82;0.36061684460260973;3704.918132330831;0.001;
