epocaAtual;taxaErros;erroQuadrado;taxaAprendizadoAtual;idRede
1;0.8976868327402135;4256.72697353308;0.001;
2;0.900355871886121;4069.6568245690405;0.001;
3;0.900355871886121;4046.0445960128263;0.001;
4;0.900355871886121;4041.0587565915653;0.001;
5;0.900355871886121;4040.505420818599;0.001;
6;0.900355871886121;4041.051056961858;0.001;
7;0.900355871886121;4041.7779176296403;0.001;
8;0.900355871886121;4042.428952208496;0.001;
9;0.900355871886121;4042.947787974186;0.001;
10;0.900355871886121;4043.340239818419;0.001;
11;0.900355871886121;4043.6287258410766;0.001;
12;0.900355871886121;4043.8369765182815;0.001;
13;0.900355871886121;4043.985345792339;0.001;
14;0.900355871886121;4044.0899090598855;0.001;
15;0.900355871886121;4044.1628449232344;0.001;
16;0.900355871886121;4044.2131603747152;0.001;
17;0.900355871886121;4044.247415930556;0.001;
18;0.900355871886121;4044.2703408264683;0.001;
19;0.900355871886121;4044.285318691729;0.001;
20;0.900355871886121;4044.294756464532;0.001;
21;0.900355871886121;4044.300358206206;0.001;
22;0.900355871886121;4044.303325313527;0.001;
23;0.900355871886121;4044.3045014288423;0.001;
24;0.900355871886121;4044.304476563581;0.001;
25;0.900355871886121;4044.303661514073;0.001;
26;0.900355871886121;4044.3023408263316;0.001;
27;0.900355871886121;4044.30071036628;0.001;
28;0.900355871886121;4044.298903899533;0.001;
29;0.900355871886121;4044.297011845505;0.001;
30;0.900355871886121;4044.295094481534;0.001;
31;0.900355871886121;4044.2931912180475;0.001;
32;0.900355871886121;4044.291327098284;0.001;
33;0.900355871886121;4044.289517339605;0.001;
34;0.900355871886121;4044.287770500298;0.001;
35;0.900355871886121;4044.2860906776596;0.001;
36;0.900355871886121;4044.28447902845;0.001;
37;0.900355871886121;4044.282934814588;0.001;
38;0.900355871886121;4044.2814561191317;0.001;
39;0.900355871886121;4044.2800403304;0.001;
40;0.900355871886121;4044.278684467859;0.001;
41;0.900355871886121;4044.2773853962385;0.001;
42;0.900355871886121;4044.276139966045;0.001;
43;0.900355871886121;4044.2749450996603;0.001;
44;0.900355871886121;4044.273797844385;0.001;
45;0.900355871886121;4044.2726954015893;0.001;
46;0.900355871886121;4044.271635139717;0.001;
47;0.900355871886121;4044.2706145973084;0.001;
48;0.900355871886121;4044.269631481198;0.001;
49;0.900355871886121;4044.268683658282;0.001;
50;0.900355871886121;4044.267769147819;0.001;
51;0.902135231316726;4044.266886110717;0.001;
52;0.9012455516014235;4044.2660328400134;0.001;
53;0.9012455516014235;4044.2652077502603;0.001;
54;0.9012455516014235;4044.2644093676254;0.001;
55;0.9012455516014235;4044.263636321806;0.001;
56;0.9012455516014235;4044.2628873367803;0.001;
57;0.9012455516014235;4044.2621612232206;0.001;
58;0.9012455516014235;4044.261456871151;0.001;
59;0.9012455516014235;4044.2607732444326;0.001;
60;0.9012455516014235;4044.2601093728586;0.001;
61;0.9012455516014235;4044.2594643493594;0.001;
62;0.9012455516014235;4044.2588373228027;0.001;
63;0.9012455516014235;4044.2582274948168;0.001;
64;0.9012455516014235;4044.2576341151644;0.001;
65;0.9012455516014235;4044.257056478392;0.001;
66;0.9012455516014235;4044.2564939204344;0.001;
67;0.9012455516014235;4044.2559458159017;0.001;
68;0.9012455516014235;4044.2554115739354;0.001;
69;0.9012455516014235;4044.2548906374823;0.001;
70;0.9012455516014235;4044.2543824799723;0.001;
71;0.9012455516014235;4044.253886602892;0.001;
72;0.9012455516014235;4044.253402534968;0.001;
73;0.9012455516014235;4044.252929829096;0.001;
74;0.9012455516014235;4044.2524680614174;0.001;
75;0.9012455516014235;4044.2520168301044;0.001;
76;0.9012455516014235;4044.251575753298;0.001;
