Rede id: -0.9833824929632646
2;10;64;2;
1;-0.6630079950555376;-0.40553021532703604;-0.21852301136894015;-0.4796574198261342;-0.7076867699102614;-0.1892497021775033;0.8674547117367918;-0.11947503354965139;0.155171422731131;-0.7904638438391273;-0.6265856397822934;-0.7411635544241285;0.11559539317207267;0.7398374366838547;-0.7425443272212374;-0.35909457652412;-0.8830446847297241;-0.2383112859888045;-0.8828193277281136;-0.5214983266011963;0.7426866600822444;-0.5726587456236419;-0.49697614219109953;0.4187304167544835;-0.4459071595272431;-0.6256085366665884;1.0400556189199528;0.659250789958397;0.9681741166510411;0.35836284675199487;-0.4441329416055212;0.20490270311577435;-0.3367899964600697;0.5436294187495505;-0.5968558653411201;-0.31147814567840076;-8.383643794564444E-4;1.0180167369030766;0.6489704879207284;1.018790722030229;-0.6196239358018869;0.8802325755917612;0.23519590356008335;0.6930405908093185;0.27368622505012513;-0.41597295318674704;-0.24835524485645336;-0.3000007054268594;0.9922143180802424;-0.7114789785891874;0.0466234184303884;1.0400563680040538;0.19396257346846119;1.050341588749731;0.7462147692376693;-0.6179192466409935;0.6511270852763315;0.012309808675721734;0.9526891792384385;-0.03398147106248931;1.123951523310978;0.9954869919334773;0.404019436360104;0.6316221299777025;-0.4067980260574627
1;0.8672434538072216;0.9430653545714386;0.10238104789591393;0.026572995650076994;0.45508798414188234;0.7760219764368718;-0.2826881615567654;0.6144019402405261;0.3996353662247947;0.460008922455345;-0.8963627929588243;-0.021048422194287087;0.0663163060109163;-0.1289047477674468;0.6233382654539775;0.12832615259604366;0.7513122982329795;-0.9095486198159277;0.560796198227939;-0.5219056838436293;0.21633887343282399;1.1442310333767318;-0.44084266750252793;-0.08238013082121805;0.22901786012665104;-0.25346039911582546;-0.8741575015160941;-0.3106413465615981;-0.2534425689628357;-0.03666115303090441;-0.6622276262786466;0.20374865561752709;-0.5397856109650999;-0.8915472518431208;0.5700142048936965;0.8549690497225086;-0.17689652315420815;0.053805674776419905;0.5013226181165811;-0.10852539270559265;-0.6932418380180785;0.44077444725271575;-0.5087993583110808;1.0647658040488852;0.06944188383893522;-0.147390163280977;-0.47476698898605085;0.7996067951470366;0.4149117691635944;-0.880525752220183;-0.3724915747105751;-0.05189722709286175;0.13892792545268579;-0.3274615241419001;0.6142905994181369;-0.3732753098184376;-0.4037704706744614;0.6117578691737491;-0.23700552917932494;1.004899832102447;1.06970466858461;0.9078106049096619;-0.4392688109308728;0.5428284030978403;0.9068474412490239
2;-0.6347789149439123;-0.7263984808404341;-0.5478321664177015
2;-0.7419712755750971;-1.0025960025556229;-0.17631158504346844
2;-0.3617910436567687;-0.6934821178313707;-0.9048000625966477
2;-0.8738766364320764;-0.7668032431222613;-0.3201490073936619
2;-0.4122556201494376;-1.6154373932928097;0.11533340316276904
2;-1.4233465528406668;0.214789630256539;-0.7544350215335202
2;-0.045040129109580454;-1.1368420599830995;-0.7770501239824648
2;-1.114184980854135;-0.5586220607614067;-0.2504795386777894
2;-0.07207470571072257;-1.3124092709218063;-0.5673398303671597
2;-0.9036703623940394;-0.4002750321057403;-0.5976490632724106
