epocaAtual;taxaErros;erroQuadrado;taxaAprendizadoAtual;idRede
1;0.8997627520759194;3187.194825642264;0.001;
2;0.8997627520759194;3063.0007160455434;0.001;
3;0.8997627520759194;3042.1764422087845;0.001;
4;0.8997627520759194;3036.5390732231335;0.001;
5;0.8997627520759194;3034.670413744928;0.001;
6;0.8997627520759194;3033.9751720042577;0.001;
7;0.8997627520759194;3033.6934604342964;0.001;
8;0.8997627520759194;3033.569678815046;0.001;
9;0.8997627520759194;3033.5102476624475;0.001;
10;0.8997627520759194;3033.4788327730644;0.001;
11;0.8997627520759194;3033.4606038506704;0.001;
12;0.8997627520759194;3033.4491697059934;0.001;
13;0.8997627520759194;3033.44158034673;0.001;
14;0.8997627520759194;3033.4363517760685;0.001;
15;0.8997627520759194;3033.4326626742595;0.001;
16;0.8997627520759194;3033.430016346591;0.001;
17;0.8997627520759194;3033.428091220116;0.001;
18;0.8997627520759194;3033.4266696978098;0.001;
19;0.8997627520759194;3033.4256008967604;0.001;
20;0.8997627520759194;3033.424779016179;0.001;
21;0.8997627520759194;3033.4241296176024;0.001;
22;0.8997627520759194;3033.423600373977;0.001;
23;0.8997627520759194;3033.4231546102874;0.001;
24;0.8997627520759194;3033.422766720499;0.001;
25;0.8997627520759194;3033.4224188997023;0.001;
26;0.8997627520759194;3033.422098817133;0.001;
27;0.8997627520759194;3033.4217979653013;0.001;
28;0.8997627520759194;3033.4215104948416;0.001;
29;0.8997627520759194;3033.4212323967204;0.001;
30;0.8997627520759194;3033.4209609308823;0.001;
31;0.8997627520759194;3033.420694229308;0.001;
32;0.8997627520759194;3033.4204310211353;0.001;
33;0.8997627520759194;3033.420170443428;0.001;
34;0.8997627520759194;3033.419911910948;0.001;
35;0.8997627520759194;3033.419655027165;0.001;
36;0.8997627520759194;3033.4193995235237;0.001;
37;0.8997627520759194;3033.419145218003;0.001;
38;0.8997627520759194;3033.4188919870658;0.001;
39;0.8997627520759194;3033.4186397465314;0.001;
40;0.8997627520759194;3033.4183884388017;0.001;
41;0.8997627520759194;3033.418138024108;0.001;
42;0.8997627520759194;3033.4178884746493;0.001;
43;0.8997627520759194;3033.417639770677;0.001;
44;0.8997627520759194;3033.417391897815;0.001;
45;0.8997627520759194;3033.4171448452794;0.001;
46;0.8997627520759194;3033.4168986047675;0.001;
47;0.8997627520759194;3033.4166531695564;0.001;
48;0.8997627520759194;3033.4164085339803;0.001;
49;0.8997627520759194;3033.416164693175;0.001;
50;0.8997627520759194;3033.415921642747;0.001;
51;0.8997627520759194;3033.4156793786015;0.001;
52;0.8997627520759194;3033.415437896921;0.001;
53;0.8997627520759194;3033.41519719403;0.001;
54;0.8997627520759194;3033.4149572663523;0.001;
55;0.8997627520759194;3033.414718110415;0.001;
56;0.8997627520759194;3033.414479722814;0.001;
57;0.8997627520759194;3033.414242100152;0.001;
58;0.8997627520759194;3033.4140052391085;0.001;
59;0.8997627520759194;3033.413769136383;0.001;
60;0.8997627520759194;3033.413533788707;0.001;
61;0.8997627520759194;3033.413299192815;0.001;
62;0.8997627520759194;3033.413065345503;0.001;
63;0.8997627520759194;3033.412832243537;0.001;
64;0.8997627520759194;3033.412599883756;0.001;
65;0.8997627520759194;3033.4123682629906;0.001;
66;0.8997627520759194;3033.412137378083;0.001;
67;0.8997627520759194;3033.411907225932;0.001;
68;0.8997627520759194;3033.41167780341;0.001;
69;0.8997627520759194;3033.411449107471;0.001;
70;0.8997627520759194;3033.411221134996;0.001;
71;0.8997627520759194;3033.410993882966;0.001;
72;0.8997627520759194;3033.410767348356;0.001;
73;0.8997627520759194;3033.4105415281338;0.001;
74;0.8997627520759194;3033.410316419313;0.001;
75;0.8997627520759194;3033.41009201892;0.001;
76;0.8997627520759194;3033.409868323991;0.001;
77;0.8997627520759194;3033.4096453315615;0.001;
78;0.8997627520759194;3033.409423038745;0.001;
79;0.8997627520759194;3033.409201442615;0.001;
80;0.8997627520759194;3033.4089805402873;0.001;
81;0.8997627520759194;3033.4087603288785;0.001;
82;0.8997627520759194;3033.4085408055553;0.001;
83;0.8997627520759194;3033.408321967459;0.001;
84;0.8997627520759194;3033.4081038117743;0.001;
85;0.8997627520759194;3033.4078863356794;0.001;
86;0.8997627520759194;3033.407669536416;0.001;
87;0.8997627520759194;3033.40745341119;0.001;
88;0.8997627520759194;3033.4072379572385;0.001;
89;0.8997627520759194;3033.407023171838;0.001;
90;0.8997627520759194;3033.4068090522487;0.001;
91;0.8997627520759194;3033.4065955957626;0.001;
92;0.8997627520759194;3033.4063827997174;0.001;
93;0.8997627520759194;3033.406170661383;0.001;
94;0.8997627520759194;3033.4059591781393;0.001;
95;0.8997627520759194;3033.4057483473043;0.001;
