epocaAtual;taxaErros;erroQuadrado;taxaAprendizadoAtual;idRede
1;0.900355871886121;1062.4363942203852;0.001;
2;0.900355871886121;1021.0133372074303;0.001;
3;0.900355871886121;1014.0652955667498;0.001;
4;0.900355871886121;1012.183416715737;0.001;
5;0.900355871886121;1011.559140303745;0.001;
6;0.900355871886121;1011.3266187451131;0.001;
7;0.900355871886121;1011.2322583166795;0.001;
8;0.900355871886121;1011.190719213135;0.001;
9;0.900355871886121;1011.1707352371616;0.001;
10;0.900355871886121;1011.1601539683735;0.001;
11;0.900355871886121;1011.1540078061092;0.001;
12;0.900355871886121;1011.1501516534971;0.001;
13;0.900355871886121;1011.1475930487094;0.001;
14;0.900355871886121;1011.1458315759259;0.001;
15;0.900355871886121;1011.1445898080598;0.001;
16;0.900355871886121;1011.1436998448697;0.001;
17;0.900355871886121;1011.1430529970737;0.001;
18;0.900355871886121;1011.1425757686862;0.001;
19;0.900355871886121;1011.1422172446398;0.001;
20;0.900355871886121;1011.1419417577004;0.001;
21;0.900355871886121;1011.1417242367388;0.001;
22;0.900355871886121;1011.141547072647;0.001;
23;0.900355871886121;1011.1413979327324;0.001;
24;0.900355871886121;1011.1412682120862;0.001;
25;0.900355871886121;1011.1411519308305;0.001;
26;0.900355871886121;1011.141044949671;0.001;
27;0.900355871886121;1011.1409444140197;0.001;
28;0.900355871886121;1011.1408483619805;0.001;
29;0.900355871886121;1011.1407554493666;0.001;
30;0.900355871886121;1011.1406647577749;0.001;
31;0.900355871886121;1011.1405756612526;0.001;
32;0.900355871886121;1011.1404877340734;0.001;
33;0.900355871886121;1011.1404006872085;0.001;
34;0.900355871886121;1011.1403143246985;0.001;
35;0.900355871886121;1011.1402285137973;0.001;
36;0.900355871886121;1011.1401431646101;0.001;
37;0.900355871886121;1011.1400582162212;0.001;
38;0.900355871886121;1011.139973627287;0.001;
39;0.900355871886121;1011.1398893696515;0.001;
40;0.900355871886121;1011.1398054240441;0.001;
41;0.900355871886121;1011.1397217771555;0.001;
42;0.900355871886121;1011.1396384196985;0.001;
43;0.900355871886121;1011.1395553450584;0.001;
44;0.900355871886121;1011.1394725484279;0.001;
45;0.900355871886121;1011.139390026211;0.001;
46;0.900355871886121;1011.1393077756222;0.001;
47;0.900355871886121;1011.1392257944083;0.001;
48;0.900355871886121;1011.1391440806868;0.001;
49;0.900355871886121;1011.1390626328233;0.001;
50;0.900355871886121;1011.1389814493423;0.001;
51;0.900355871886121;1011.138900528882;0.001;
