epocaAtual;taxaErros;erroQuadrado;taxaAprendizadoAtual;idRede
1;0.8069395017793595;13051.088924649928;0.001;
2;0.7046263345195729;12815.873959926495;0.001;
3;0.6663701067615658;13037.176202410716;0.001;
4;0.608244365361803;13486.67879026087;0.001;
5;0.5569395017793595;13700.309226645837;0.001;
6;0.5424080664294187;13940.813231818864;0.001;
7;0.5305456702253856;14233.983325194891;0.001;
8;0.5246144721233689;14421.040843719606;0.001;
9;0.5059311981020166;14491.106637245244;0.001;
10;0.48991696322657174;14698.103959569744;0.001;
11;0.45462633451957296;14842.079989032703;0.001;
12;0.45344009489916964;14954.850773918824;0.001;
13;0.44780545670225386;15115.087068130506;0.001;
14;0.41459074733096085;15264.103759075782;0.001;
15;0.4113285883748517;15384.57064831735;0.001;
16;0.4042111506524318;15507.505106435488;0.001;
17;0.39887307236061686;15609.960675158092;0.001;
18;0.37841043890865955;15690.273929067682;0.001;
19;0.3620996441281139;15799.04538686213;0.001;
20;0.3570581257413998;15935.141308306645;0.001;
21;0.3534994068801898;16039.550973493999;0.001;
22;0.35112692763938314;16191.435696149923;0.001;
23;0.34430604982206403;16292.707418776019;0.001;
24;0.34223013048635825;16360.038597601504;0.001;
25;0.33570581257413995;16408.84138121576;0.001;
26;0.33540925266903915;16453.146704879062;0.001;
27;0.33362989323843417;16567.039061859316;0.001;
28;0.33125741399762754;16636.535199065882;0.001;
29;0.330367734282325;16712.45875311821;0.001;
30;0.3276986951364176;16782.874834938775;0.001;
31;0.32858837485172004;16832.806190969368;0.001;
32;0.32710557532621587;16807.776412035997;0.001;
33;0.3262158956109134;16859.81590734396;0.001;
34;0.3238434163701068;16956.36801923542;0.001;
35;0.3241399762752076;16983.381589618373;0.001;
36;0.3223606168446026;17027.375654223517;0.001;
37;0.3208778173190985;17100.38865072517;0.001;
38;0.31880189798339265;17180.62213776964;0.001;
39;0.3193950177935943;17212.202985726817;0.001;
40;0.318208778173191;17247.866452357437;0.001;
41;0.31465005931198103;17331.208250162188;0.001;
42;0.31168446026097274;17350.21562815133;0.001;
43;0.3113879003558719;17391.546744091796;0.001;
44;0.31020166073546857;17432.77923105178;0.001;
45;0.3084223013048636;17468.412414520397;0.001;
46;0.3069395017793594;17493.410269293276;0.001;
47;0.30604982206405695;17587.163812910396;0.001;
48;0.3054567022538553;17632.357931056675;0.001;
49;0.3045670225385528;17685.172167827302;0.001;
50;0.3036773428232503;17742.62332071216;0.001;
51;0.3010083036773428;17791.038896178474;0.001;
52;0.3001186239620403;17828.967253553503;0.001;
53;0.304270462633452;17860.84080673006;0.001;
54;0.30308422301304866;17937.78733536205;0.001;
55;0.30071174377224197;17948.009400041185;0.001;
56;0.30338078291814946;17927.547396583912;0.001;
57;0.2944839857651246;17952.168360358097;0.001;
58;0.2944839857651246;17979.12145053014;0.001;
59;0.2938908659549229;17994.42018480055;0.001;
60;0.29329774614472126;18032.171046380416;0.001;
61;0.29359430604982206;18067.098671854503;0.001;
62;0.29329774614472126;18110.907667541767;0.001;
63;0.29151838671411623;18133.618390602438;0.001;
64;0.29240806642941874;18156.895226587058;0.001;
65;0.29359430604982206;18172.579741275033;0.001;
66;0.2666073546856465;18189.236912697495;0.001;
67;0.27016607354685646;18222.117896588727;0.001;
68;0.27194543297746143;18254.424091291065;0.001;
69;0.27194543297746143;18286.40797138968;0.001;
70;0.27164887307236063;18312.464676604926;0.001;
71;0.2704626334519573;18335.990415167234;0.001;
72;0.2695729537366548;18362.85175059735;0.001;
73;0.2683867141162515;18383.486137001393;0.001;
74;0.267497034400949;18396.399313114805;0.001;
75;0.2680901542111507;18410.721968302274;0.001;
76;0.2677935943060498;18423.206467145916;0.001;
77;0.26631079478054565;18465.809160525256;0.001;
78;0.26601423487544484;18482.774570420082;0.001;
79;0.2636417556346382;18466.439626506206;0.001;
80;0.26304863582443655;18488.08666125654;0.001;
81;0.263938315539739;18519.973625834813;0.001;
82;0.26334519572953735;18553.75526829323;0.001;
83;0.26186239620403323;18569.698811203;0.001;
84;0.2609727164887307;18543.39566641716;0.001;
85;0.26037959667852906;18602.712990289398;0.001;
86;0.2586002372479241;18603.447284178703;0.001;
87;0.25771055753262156;18584.88519283164;0.001;
88;0.26215895610913403;18595.99155220196;0.001;
89;0.26215895610913403;18570.27415194728;0.001;
90;0.26334519572953735;18555.57346210762;0.001;
91;0.2627520759193357;18551.075001215504;0.001;
92;0.263938315539739;18542.597528937717;0.001;
93;0.26215895610913403;18617.18904482194;0.001;
94;0.2594899169632266;18709.794631898745;0.001;
95;0.25741399762752076;18759.245967602248;0.001;
96;0.25474495848161327;18787.11483098944;0.001;
97;0.251779359430605;18819.840718719526;0.001;
98;0.2514827995255042;18833.002204331242;0.001;
99;0.251779359430605;18838.698061323685;0.001;
100;0.2511862396204033;18860.89559663582;0.001;
101;0.2514827995255042;18905.395295958224;0.001;
102;0.25326215895610915;19092.25492675533;0.001;
103;0.2511862396204033;19085.223645638507;0.001;
104;0.2514827995255042;19076.960045292086;0.001;
105;0.25;19025.786943651765;0.001;
106;0.24881376037959668;19051.436931226675;0.001;
107;0.24970344009489917;19066.6931283729;0.001;
108;0.24940688018979834;19058.38985302165;0.001;
109;0.24762752075919336;19058.591027353803;0.001;
110;0.2479240806642942;19083.652769286186;0.001;
111;0.24673784104389088;19082.177297007547;0.001;
112;0.2479240806642942;19106.41828090755;0.001;
113;0.24733096085409254;19118.759606531192;0.001;
114;0.2479240806642942;19137.89326855792;0.001;
115;0.24851720047449585;19146.73310285672;0.001;
116;0.24851720047449585;19153.4166496735;0.001;
117;0.24822064056939502;19161.502556176394;0.001;
118;0.2491103202846975;19170.00360429761;0.001;
119;0.2491103202846975;19174.327661334562;0.001;
120;0.24881376037959668;19183.10675058734;0.001;
121;0.24822064056939502;19189.344884602055;0.001;
122;0.24644128113879005;19198.170574740627;0.001;
123;0.24644128113879005;19203.0654661225;0.001;
124;0.24762752075919336;19193.683579398185;0.001;
125;0.24762752075919336;19191.122071218408;0.001;
126;0.24762752075919336;19197.072881056705;0.001;
127;0.24733096085409254;19201.35747932511;0.001;
128;0.24733096085409254;19213.63709708123;0.001;
129;0.24673784104389088;19223.97577274625;0.001;
130;0.24644128113879005;19233.042024754603;0.001;
131;0.2458481613285884;19248.859096035914;0.001;
132;0.24495848161328587;19256.98434849592;0.001;
133;0.24555160142348753;19263.587946060834;0.001;
134;0.2458481613285884;19267.055752983004;0.001;
135;0.24555160142348753;19274.197257327945;0.001;
136;0.24466192170818504;19295.053191260067;0.001;
137;0.24466192170818504;19312.958816337614;0.001;
138;0.24466192170818504;19314.612897770712;0.001;
139;0.24495848161328587;19321.493034007843;0.001;
140;0.2443653618030842;19333.049866495545;0.001;
141;0.2458481613285884;19330.52265163414;0.001;
142;0.24555160142348753;19343.061304301445;0.001;
143;0.24347568208778173;19348.39099594196;0.001;
144;0.24199288256227758;19365.890943830847;0.001;
145;0.24199288256227758;19381.014936704694;0.001;
146;0.24258600237247924;19395.749081843867;0.001;
147;0.2422894424673784;19409.45078673443;0.001;
148;0.24169632265717675;19422.930530403446;0.001;
149;0.24169632265717675;19426.433414693696;0.001;
150;0.24199288256227758;19446.597906922863;0.001;
151;0.24199288256227758;19450.31178534681;0.001;
152;0.24169632265717675;19455.632420534374;0.001;
153;0.24139976275207592;19466.056216964276;0.001;
154;0.24466192170818504;19435.166476438102;0.001;
155;0.24495848161328587;19421.156327134766;0.001;
156;0.24614472123368922;19415.40689923259;0.001;
157;0.2452550415183867;19450.233337857786;0.001;
158;0.24673784104389088;19432.27179940869;0.001;
159;0.24614472123368922;19445.210206034986;0.001;
160;0.24733096085409254;19421.21789703235;0.001;
161;0.24614472123368922;19500.130941015774;0.001;
162;0.2443653618030842;19530.755358117396;0.001;
163;0.2431791221826809;19541.13582903638;0.001;
164;0.24377224199288255;19551.437410681756;0.001;
165;0.24377224199288255;19554.89157771339;0.001;
166;0.24288256227758007;19566.187136422344;0.001;
167;0.24258600237247924;19568.977083460024;0.001;
168;0.24139976275207592;19563.92071429509;0.001;
169;0.24139976275207592;19568.066435973713;0.001;
170;0.2411032028469751;19571.108196962192;0.001;
171;0.24080664294187426;19579.053912639014;0.001;
172;0.24199288256227758;19582.41904829754;0.001;
173;0.24169632265717675;19591.762631088408;0.001;
174;0.24199288256227758;19602.67417491527;0.001;
175;0.2422894424673784;19610.033007401256;0.001;
176;0.2422894424673784;19614.729528280604;0.001;
177;0.24199288256227758;19626.871192393024;0.001;
178;0.24169632265717675;19623.70679157272;0.001;
179;0.24169632265717675;19629.549358844426;0.001;
180;0.24051008303677343;19636.230938117624;0.001;
181;0.24169632265717675;19626.731369820936;0.001;
182;0.24139976275207592;19640.76777522928;0.001;
183;0.24199288256227758;19646.90107758394;0.001;
184;0.24199288256227758;19652.55290930246;0.001;
185;0.24051008303677343;19654.42601656207;0.001;
186;0.2411032028469751;19658.901491851124;0.001;
187;0.24080664294187426;19664.92803508505;0.001;
188;0.24051008303677343;19669.482979270997;0.001;
189;0.24051008303677343;19679.573794077016;0.001;
190;0.2402135231316726;19674.251801776176;0.001;
191;0.24051008303677343;19680.072610814783;0.001;
192;0.2393238434163701;19687.954631364293;0.001;
193;0.2402135231316726;19680.960139264993;0.001;
194;0.2402135231316726;19657.893686126798;0.001;
195;0.25326215895610915;19545.987205806687;0.001;
196;0.24377224199288255;19720.735016913302;0.001;
197;0.24673784104389088;19647.70286030617;0.001;
198;0.23695136417556345;19615.069769418507;0.001;
199;0.2458481613285884;19606.000085942553;0.001;
200;0.24139976275207592;19640.175030594357;0.001;
201;0.2381376037959668;19685.098573633983;0.001;
202;0.2393238434163701;19693.733563779788;0.001;
203;0.23873072360616845;19714.899166364794;0.001;
204;0.2381376037959668;19701.51752812222;0.001;
205;0.24406880189798338;19724.92060158196;0.001;
206;0.23665480427046262;19737.73057315769;0.001;
207;0.24288256227758007;19736.976431959345;0.001;
208;0.2452550415183867;19732.580827571954;0.001;
