epocaAtual;taxaErros;erroQuadrado;taxaAprendizadoAtual;idRede
1;0.7491103202846975;28823.79614603276;0.001;
2;0.5246144721233689;20126.16219649659;0.001;
3;0.3959074733096085;17686.346054802474;0.001;
4;0.30041518386714117;17112.660079913785;0.001;
5;0.2431791221826809;17068.216827936056;0.001;
6;0.21411625148279953;17188.05319545314;0.001;
7;0.1903914590747331;17361.07590084177;0.001;
8;0.1749703440094899;17549.341951698272;0.001;
9;0.15658362989323843;17737.9721282719;0.001;
10;0.14205219454329773;17920.01170198284;0.001;
11;0.13167259786476868;18092.554045300487;0.001;
12;0.12188612099644128;18255.059898164553;0.001;
13;0.11506524317912219;18406.633092859214;0.001;
14;0.10616844602609728;18546.836422281267;0.001;
15;0.1034994068801898;18676.35091093987;0.001;
16;0.09994068801897983;18797.080284513526;0.001;
17;0.09608540925266904;18910.82578134447;0.001;
18;0.09400948991696323;19018.413818816643;0.001;
19;0.08896797153024912;19120.38795633815;0.001;
20;0.08778173190984578;19217.326894047204;0.001;
21;0.08185053380782918;19309.787759043094;0.001;
22;0.08066429418742586;19398.240226773298;0.001;
23;0.07947805456702253;19483.04386967578;0.001;
24;0.07858837485172004;19564.498009697683;0.001;
25;0.07799525504151839;19642.936499645635;0.001;
26;0.07740213523131673;19718.79487358191;0.001;
27;0.07384341637010676;19792.35470088654;0.001;
28;0.07147093712930012;19862.83018081101;0.001;
29;0.07058125741399762;19929.26613227165;0.001;
30;0.06880189798339265;19991.986164397513;0.001;
31;0.0673190984578885;20051.869121024098;0.001;
32;0.06613285883748517;20109.501744257534;0.001;
33;0.06583629893238434;20165.219690371418;0.001;
34;0.06405693950177936;20218.50947057257;0.001;
35;0.06198102016607355;20269.713884339017;0.001;
36;0.06109134045077105;20319.164692070197;0.001;
37;0.060794780545670224;20367.042325571034;0.001;
38;0.059905100830367736;20413.455798084873;0.001;
39;0.059608540925266906;20458.473977718935;0.001;
40;0.05931198102016608;20502.13578228887;0.001;
41;0.05693950177935943;20544.449493587646;0.001;
42;0.054567022538552785;20585.396089081885;0.001;
43;0.05338078291814947;20624.948592450073;0.001;
44;0.051897983392645314;20663.096432956692;0.001;
45;0.05041518386714116;20699.844525872493;0.001;
46;0.05041518386714116;20735.22932778047;0.001;
47;0.05011862396204033;20769.4481494202;0.001;
48;0.0498220640569395;20802.52446471759;0.001;
49;0.04893238434163701;20834.969853554452;0.001;
